term,ngram_size,is_phrase,count_real,count_dubious,total_count,in_real,in_dubious,max_real,mean_real,stdev_real,max_dubious,mean_dubious,stdev_dubious,relevance_score
allude,1,False,99,55,154,True,True,2,1.0102,0.1005,2,1.0377,0.1906,0.2857142857142857
ally,1,False,6347,1304,7651,True,True,13,1.4571,0.9299,11,1.4818,1.142,0.6591295255522154
alongside,1,False,807,247,1054,True,True,3,1.0618,0.2765,3,1.0786,0.2998,0.5313092979127134
alpha,1,False,71,56,127,True,True,3,1.2241,0.5584,4,1.5135,0.889,0.11811023622047244
alphabet,1,False,242,31,273,True,True,8,1.1805,0.7533,7,1.6316,1.4586,0.7728937728937729
alt,1,False,114,408,522,True,True,8,1.6765,1.4994,19,1.9902,2.5356,0.5632183908045977
alter,1,False,381,186,567,True,True,3,1.0702,0.2663,9,1.1772,0.7507,0.3439153439153439
alternate,1,False,111,131,242,True,True,2,1.0472,0.212,2,1.1293,0.3355,0.08264462809917356
alternative,1,False,1400,730,2130,True,True,10,1.1895,0.6202,16,1.3852,1.2388,0.3145539906103286
altitude,1,False,132,40,172,True,True,5,1.1282,0.5317,5,1.4286,1.0152,0.5348837209302325
altogether,1,False,170,130,300,True,True,2,1.0366,0.1877,3,1.0744,0.2922,0.13333333333333333
aluminum,1,False,121,70,191,True,True,9,1.3908,1.0434,21,2.4138,3.5961,0.2670157068062827
alumnus,1,False,97,30,127,True,True,13,1.5397,1.7166,4,1.4286,1.0498,0.5275590551181102
alwaleed,1,False,95,8,103,True,True,10,2.2093,1.9714,6,4.0,2.0,0.8446601941747572
amanda,1,False,107,45,152,True,True,7,1.1758,0.7927,2,1.0714,0.2575,0.40789473684210525
amass,1,False,130,69,199,True,True,2,1.0078,0.0877,2,1.0615,0.2403,0.3065326633165829
amateur,1,False,75,80,155,True,True,4,1.1194,0.5044,2,1.0667,0.2494,0.03225806451612903
amazing,1,False,271,473,744,True,True,3,1.0797,0.2851,3,1.1481,0.4001,0.271505376344086
amazon,1,False,503,183,686,True,True,32,2.2159,3.6838,8,1.3556,1.0503,0.46647230320699706
ambassador,1,False,2853,527,3380,True,True,23,1.543,1.2122,7,1.5778,1.1287,0.6881656804733728
ambiguous,1,False,81,28,109,True,True,2,1.0658,0.2479,1,1.0,0.0,0.48623853211009177
ambition,1,False,544,126,670,True,True,3,1.1012,0.3569,3,1.1667,0.3967,0.6238805970149254
ambitious,1,False,444,64,508,True,True,4,1.1045,0.3915,4,1.0667,0.4028,0.7480314960629921
ambulance,1,False,240,41,281,True,True,54,1.8462,4.8062,5,1.2424,0.7797,0.708185053380783
ambush,1,False,169,86,255,True,True,4,1.4696,0.7726,5,1.6226,1.0136,0.3254901960784314
amend,1,False,425,83,508,True,True,4,1.1456,0.4589,3,1.1067,0.4494,0.6732283464566929
amendment,1,False,1694,946,2640,True,True,21,1.7926,1.5633,16,1.6923,1.4646,0.2833333333333333
america,1,False,6510,7112,13622,True,True,19,1.6034,1.3625,39,1.8434,1.758,0.044193216855087356
american,1,False,12794,8640,21434,True,True,37,1.7849,1.6474,38,1.9587,1.9946,0.19380423626014742
americans,1,False,5855,4902,10757,True,True,26,1.6526,1.3378,20,1.6938,1.4209,0.08859347401691922
amid,1,False,1878,274,2152,True,True,3,1.0658,0.2592,6,1.0916,0.4322,0.7453531598513011
ammon,1,False,5,165,170,True,True,2,1.6667,0.4714,7,2.3571,1.6565,0.9411764705882353
ammunition,1,False,275,175,450,True,True,7,1.2222,0.6142,9,1.5487,1.4874,0.2222222222222222
amnesty,1,False,510,223,733,True,True,9,1.5089,1.1206,11,1.7023,1.7373,0.39154160982264663
amount,1,False,742,361,1103,True,True,3,1.0661,0.2542,4,1.1317,0.4496,0.34542157751586583
ample,1,False,85,39,124,True,True,3,1.0897,0.3983,2,1.0263,0.1601,0.3709677419354839
amplify,1,False,121,50,171,True,True,3,1.0522,0.2585,2,1.0204,0.1414,0.4152046783625731
amy,1,False,228,185,413,True,True,6,1.1633,0.673,6,1.5417,0.9738,0.10411622276029056
ana,1,False,70,56,126,True,True,3,1.0769,0.319,9,1.4737,1.4279,0.1111111111111111
anadolu,1,False,145,2,147,True,True,5,1.747,1.0395,1,1.0,0.0,0.9727891156462585
analysis,1,False,1070,757,1827,True,True,9,1.297,0.7534,6,1.3097,0.7127,0.1713191023535851
analyst,1,False,2487,401,2888,True,True,9,1.3436,0.7962,5,1.2263,0.5565,0.7222991689750693
analytic,1,False,125,27,152,True,True,3,1.1792,0.4514,6,1.5,1.3017,0.6447368421052632
analyze,1,False,318,181,499,True,True,5,1.0928,0.3541,4,1.1242,0.4134,0.2745490981963928
anarchist,1,False,65,93,158,True,True,21,1.9118,3.3813,6,1.274,0.8953,0.17721518987341772
anc,1,False,558,0,558,True,False,19,5.1667,4.5144,0,0.0,0.0,1.0
ancestor,1,False,62,63,125,True,True,2,1.1698,0.3755,3,1.1887,0.4368,0.008
anchor,1,False,332,246,578,True,True,11,1.3833,1.1915,6,1.177,0.5197,0.14878892733564014
ancient,1,False,237,257,494,True,True,7,1.2216,0.7015,13,1.6164,1.6322,0.04048582995951417
anderson,1,False,286,242,528,True,True,18,1.7229,2.1358,19,1.6806,1.9778,0.08333333333333333
andre,1,False,181,62,243,True,True,8,1.2067,1.0217,9,2.2963,1.7809,0.4897119341563786
andrea,1,False,114,87,201,True,True,2,1.0556,0.2291,6,1.5818,1.0735,0.13432835820895522
andrew,1,False,727,593,1320,True,True,7,1.1099,0.5096,17,1.5284,1.5587,0.10151515151515152
andy,1,False,172,123,295,True,True,10,1.1944,0.915,8,1.3085,1.0721,0.16610169491525423
angel,1,False,162,113,275,True,True,12,1.2273,1.0773,7,1.527,1.3378,0.1781818181818182
angela,1,False,959,191,1150,True,True,3,1.039,0.2148,7,1.3264,0.8962,0.6678260869565218
angeles,1,False,1130,345,1475,True,True,9,1.5826,1.2171,5,1.2921,0.6396,0.5322033898305085
anger,1,False,1380,498,1878,True,True,5,1.1302,0.4399,5,1.1801,0.5471,0.4696485623003195
angerer,1,False,0,135,135,False,True,0,0.0,0.0,1,1.0,0.0,1.0
angle,1,False,83,97,180,True,True,2,1.0375,0.19,2,1.1149,0.319,0.07777777777777778
angrily,1,False,82,45,127,True,True,2,1.0123,0.1104,1,1.0,0.0,0.29133858267716534
angry,1,False,746,679,1425,True,True,4,1.1252,0.3857,9,1.2168,0.6431,0.047017543859649125
animal,1,False,482,609,1091,True,True,19,1.6853,1.914,21,2.0368,2.5066,0.11640696608615948
animate,1,False,95,31,126,True,True,3,1.092,0.3905,2,1.1481,0.3552,0.5079365079365079
animosity,1,False,73,36,109,True,True,2,1.0429,0.2025,1,1.0,0.0,0.3394495412844037
ankara,1,False,913,40,953,True,True,8,1.7694,1.2354,4,1.3793,0.6651,0.9160545645330536
ann,1,False,220,240,460,True,True,12,1.2222,1.0675,10,1.8605,1.8119,0.043478260869565216
anna,1,False,115,55,170,True,True,5,1.1979,0.7447,4,1.1458,0.4996,0.35294117647058826
anne,1,False,163,59,222,True,True,5,1.1479,0.53,4,1.2826,0.7121,0.46846846846846846
annex,1,False,226,64,290,True,True,3,1.1078,0.3937,3,1.2075,0.527,0.5586206896551724
annexation,1,False,325,39,364,True,True,7,1.1404,0.5441,4,1.1818,0.575,0.7857142857142857
anniversary,1,False,424,157,581,True,True,5,1.2045,0.6199,5,1.1985,0.5303,0.459552495697074
announce,1,False,5234,1838,7072,True,True,8,1.2444,0.5893,11,1.265,0.7284,0.4802036199095023
announcement,1,False,1817,568,2385,True,True,8,1.268,0.7064,7,1.2566,0.7137,0.5236897274633123
annual,1,False,1866,389,2255,True,True,24,1.1455,0.7045,6,1.1612,0.5334,0.6549889135254989
annually,1,False,371,72,443,True,True,6,1.063,0.3494,2,1.0435,0.2039,0.6749435665914221
annul,1,False,126,4,130,True,True,2,1.1776,0.3822,1,1.0,0.0,0.9384615384615385
ano,1,False,224,1,225,True,True,9,3.1111,2.1638,1,1.0,0.0,0.9911111111111112
anonymity,1,False,1280,103,1383,True,True,4,1.1337,0.3821,3,1.0619,0.2804,0.8510484454085322
anonymous,1,False,222,349,571,True,True,5,1.1746,0.5406,11,1.5307,1.16,0.2224168126094571
answer,1,False,2357,1730,4087,True,True,10,1.2838,0.7392,8,1.3611,0.8068,0.15341326156104723
antagonize,1,False,103,19,122,True,True,2,1.0098,0.0985,2,1.1875,0.3903,0.6885245901639344
anthem,1,False,399,419,818,True,True,14,1.9369,2.125,12,2.5706,1.9439,0.02444987775061125
anthony,1,False,486,515,1001,True,True,10,1.1544,0.7342,6,1.4507,0.8942,0.028971028971028972
anti,1,False,4154,3418,7572,True,True,15,1.4591,1.0366,21,1.673,1.5802,0.09720021130480719
antibiotic,1,False,50,59,109,True,True,6,1.7241,1.3103,9,1.6857,1.5995,0.08256880733944955
antic,1,False,24,83,107,True,True,2,1.0435,0.2039,4,1.1216,0.5917,0.5514018691588785
anticipate,1,False,418,145,563,True,True,3,1.0398,0.2078,3,1.0662,0.302,0.4849023090586146
anticipation,1,False,91,32,123,True,True,2,1.0341,0.1815,2,1.0323,0.1767,0.4796747967479675
antifa,1,False,21,223,244,True,True,4,2.3333,1.3333,26,3.0135,3.6186,0.8278688524590164
antitrust,1,False,197,25,222,True,True,11,2.2907,1.9221,4,1.6667,0.9428,0.7747747747747747
antonin,1,False,359,106,465,True,True,7,1.0685,0.4983,7,1.2619,0.8745,0.5440860215053763
antonio,1,False,458,90,548,True,True,5,1.0931,0.3433,4,1.3235,0.6954,0.6715328467153284
anxiety,1,False,345,199,544,True,True,4,1.1238,0.4244,36,1.6583,3.2977,0.26838235294117646
anxious,1,False,178,49,227,True,True,3,1.0349,0.2128,2,1.0889,0.2846,0.5682819383259912
anybody,1,False,483,407,890,True,True,3,1.0781,0.2923,3,1.103,0.3457,0.0853932584269663
anymore,1,False,357,417,774,True,True,4,1.05,0.2665,5,1.1583,0.4999,0.07751937984496124
anytime,1,False,150,81,231,True,True,2,1.0204,0.1414,2,1.0519,0.2219,0.2987012987012987
aoun,1,False,273,18,291,True,True,8,2.3947,1.7352,9,4.5,3.5707,0.8762886597938144
ap,1,False,202,324,526,True,True,7,1.3557,0.8598,12,1.4661,1.4317,0.23193916349809887
apart,1,False,669,375,1044,True,True,4,1.079,0.329,6,1.1261,0.4542,0.28160919540229884
apartheid,1,False,128,44,172,True,True,6,1.7534,1.301,5,1.3333,0.804,0.4883720930232558
apartment,1,False,834,258,1092,True,True,21,1.6951,1.8425,7,1.6753,1.1946,0.5274725274725275
apec,1,False,151,5,156,True,True,6,1.3604,0.7327,3,1.6667,0.9428,0.9358974358974359
apologize,1,False,775,546,1321,True,True,5,1.248,0.6214,11,1.4959,1.1069,0.17335352006056018
apology,1,False,312,277,589,True,True,4,1.284,0.6648,8,1.399,0.9987,0.059422750424448216
app,1,False,517,177,694,True,True,26,2.0847,2.7069,12,1.6857,1.6808,0.4899135446685879
appal,1,False,99,70,169,True,True,2,1.0312,0.174,3,1.0294,0.2407,0.17159763313609466
appalling,1,False,65,71,136,True,True,2,1.0484,0.2146,2,1.0597,0.2369,0.04411764705882353
apparatus,1,False,91,89,180,True,True,2,1.0225,0.1482,4,1.1711,0.5229,0.011111111111111112
apparent,1,False,648,368,1016,True,True,3,1.0401,0.2043,7,1.2026,0.7353,0.2755905511811024
apparently,1,False,697,1304,2001,True,True,4,1.0976,0.3548,4,1.1479,0.4187,0.30334832583708143
appeal,1,False,3713,620,4333,True,True,17,1.6129,1.3172,22,1.3191,1.1797,0.7138241403184861
appeals,1,False,319,39,358,True,True,3,1.2863,0.5185,7,1.5,1.5993,0.7821229050279329
appear,1,False,5873,3273,9146,True,True,8,1.2865,0.644,12,1.3299,0.7885,0.28427727968510824
appearance,1,False,1186,558,1744,True,True,10,1.1766,0.5796,4,1.1318,0.4423,0.36009174311926606
appease,1,False,99,58,157,True,True,3,1.0421,0.2478,2,1.0545,0.2271,0.2611464968152866
appellate,1,False,134,12,146,True,True,3,1.1261,0.4212,2,1.0909,0.2875,0.8356164383561644
appetite,1,False,124,43,167,True,True,2,1.042,0.2006,1,1.0,0.0,0.48502994011976047
applaud,1,False,297,113,410,True,True,2,1.0458,0.209,3,1.0971,0.382,0.44878048780487806
applause,1,False,269,153,422,True,True,6,1.1208,0.5381,40,2.0959,5.7414,0.27488151658767773
apple,1,False,841,388,1229,True,True,28,2.3492,3.6652,19,2.4872,3.2394,0.36859235150528885
applicant,1,False,327,87,414,True,True,8,1.6515,1.1784,15,1.6415,2.0567,0.5797101449275363
application,1,False,894,328,1222,True,True,10,1.544,1.1941,14,1.5472,1.4675,0.46317512274959083
apply,1,False,1731,717,2448,True,True,7,1.2765,0.7004,6,1.2896,0.7801,0.41421568627450983
appoint,1,False,1751,551,2302,True,True,8,1.2688,0.649,10,1.3088,0.8355,0.5212858384013901
appointee,1,False,455,121,576,True,True,14,1.3914,1.3768,5,1.2347,0.6357,0.5798611111111112
appointment,1,False,1053,239,1292,True,True,16,1.4191,1.0204,7,1.2383,0.7447,0.6300309597523219
appreciate,1,False,383,265,648,True,True,3,1.0464,0.235,4,1.1572,0.4689,0.18209876543209877
appreciation,1,False,91,47,138,True,True,2,1.0341,0.1815,4,1.119,0.4977,0.3188405797101449
apprehend,1,False,118,63,181,True,True,3,1.2041,0.5337,2,1.2115,0.4084,0.30386740331491713
apprentice,1,False,189,101,290,True,True,15,1.3796,1.4149,5,1.3289,0.7845,0.30344827586206896
approach,1,False,2869,890,3759,True,True,11,1.2266,0.6244,8,1.2293,0.7031,0.5264698057994147
appropriate,1,False,775,398,1173,True,True,4,1.1056,0.3382,6,1.0934,0.3881,0.3213981244671782
appropriately,1,False,103,51,154,True,True,1,1.0,0.0,2,1.0408,0.1979,0.33766233766233766
appropriation,1,False,296,88,384,True,True,5,1.3704,0.7887,7,1.5172,0.9143,0.5416666666666666
approval,1,False,1702,464,2166,True,True,11,1.246,0.7357,9,1.3449,1.0522,0.5715604801477377
approve,1,False,3392,656,4048,True,True,10,1.3219,0.7162,6,1.3173,0.7443,0.6758893280632411
approximately,1,False,228,280,508,True,True,4,1.0654,0.3139,7,1.1765,0.6629,0.10236220472440945
april,1,False,2816,1213,4029,True,True,30,1.3147,1.1858,22,1.6503,1.9319,0.39786547530404565
arab,1,False,2230,462,2692,True,True,17,1.8294,1.5647,17,1.7701,2.0098,0.6567607726597325
arabia,1,False,2875,816,3691,True,True,22,2.5286,2.2925,18,2.393,2.5269,0.5578434028718504
arabian,1,False,143,51,194,True,True,3,1.0916,0.3592,3,1.1087,0.3746,0.4742268041237113
arabic,1,False,232,108,340,True,True,9,1.2541,0.9503,4,1.3333,0.7536,0.36470588235294116
arbitrary,1,False,143,68,211,True,True,4,1.1172,0.4441,3,1.1724,0.4209,0.35545023696682465
arbitration,1,False,221,44,265,True,True,25,2.0463,2.723,7,1.8333,1.5723,0.6679245283018868
arc,1,False,72,39,111,True,True,12,1.8462,2.9312,6,1.625,1.2849,0.2972972972972973
arch,1,False,243,36,279,True,True,4,1.1045,0.4296,3,1.2,0.4761,0.7419354838709677
archbishop,1,False,76,31,107,True,True,18,1.5833,2.4481,5,1.8235,1.1998,0.4205607476635514
architect,1,False,249,96,345,True,True,13,1.3607,1.4972,9,1.2973,1.0098,0.4434782608695652
architecture,1,False,118,44,162,True,True,7,1.2967,0.9434,7,1.8333,1.675,0.4567901234567901
archive,1,False,216,260,476,True,True,10,1.4897,1.4245,11,1.3978,1.3846,0.09243697478991597
arctic,1,False,244,129,373,True,True,17,1.7305,1.8599,23,2.7447,3.6639,0.30831099195710454
ardent,1,False,110,60,170,True,True,2,1.0092,0.0953,1,1.0,0.0,0.29411764705882354
ardern,1,False,161,3,164,True,True,7,2.5968,1.4969,3,3.0,0.0,0.9634146341463414
area,1,False,6603,2002,8605,True,True,22,1.5835,1.2244,20,1.5248,1.2866,0.5346891342242882
aren,1,False,52,636,688,True,True,2,1.0612,0.2397,5,1.1257,0.4209,0.8488372093023255
arena,1,False,292,122,414,True,True,5,1.2426,0.602,6,1.3407,0.9633,0.4106280193236715
argentina,1,False,398,48,446,True,True,10,2.1058,1.6067,3,1.2973,0.6092,0.7847533632286996
argentine,1,False,234,8,242,True,True,8,1.708,1.2739,2,1.1429,0.3499,0.9338842975206612
arguably,1,False,149,100,249,True,True,2,1.0643,0.2453,3,1.1111,0.3478,0.19678714859437751
argue,1,False,3598,1082,4680,True,True,14,1.3046,0.711,9,1.2805,0.7382,0.5376068376068376
argument,1,False,1485,685,2170,True,True,18,1.3463,0.994,6,1.3301,0.7185,0.3686635944700461
arise,1,False,284,133,417,True,True,3,1.048,0.2458,3,1.1083,0.3605,0.36211031175059955
arizona,1,False,1084,548,1632,True,True,20,1.6651,1.5144,22,1.7397,1.8845,0.3284313725490196
arkansa,1,False,136,55,191,True,True,4,1.271,0.7179,3,1.1224,0.3851,0.42408376963350786
arkansas,1,False,291,133,424,True,True,8,1.4058,0.9778,8,1.6835,1.3738,0.37264150943396224
arlington,1,False,63,42,105,True,True,7,1.4,1.1035,2,1.1053,0.3069,0.2
arm,1,False,2461,1314,3775,True,True,21,1.3779,1.1645,42,1.5368,1.9701,0.303841059602649
armed,1,False,2563,865,3428,True,True,8,1.328,0.7527,11,1.4611,1.0789,0.4953325554259043
armored,1,False,194,100,294,True,True,5,1.3288,0.7595,5,1.5385,0.8957,0.3197278911564626
army,1,False,4449,1183,5632,True,True,18,1.7648,1.5031,24,1.634,1.6395,0.5799005681818182
arnold,1,False,67,66,133,True,True,3,1.1356,0.4301,8,1.65,1.5256,0.007518796992481203
arpaio,1,False,117,123,240,True,True,9,2.1667,1.9124,17,3.9677,4.0039,0.025
arrange,1,False,336,154,490,True,True,4,1.1016,0.3704,6,1.1407,0.5599,0.37142857142857144
arrangement,1,False,670,157,827,True,True,5,1.306,0.6853,5,1.1985,0.598,0.6203143893591294
array,1,False,254,85,339,True,True,3,1.0367,0.2274,5,1.0759,0.4713,0.49852507374631266
arrest,1,False,5018,1816,6834,True,True,26,1.9109,1.6661,19,1.9825,1.9146,0.46853965466783726
arrival,1,False,865,184,1049,True,True,6,1.2464,0.6967,3,1.2185,0.4868,0.6491897044804575
arrive,1,False,2317,711,3028,True,True,7,1.2464,0.654,6,1.2112,0.5863,0.5303830911492734
arrogance,1,False,45,74,119,True,True,2,1.0465,0.2106,2,1.0882,0.2836,0.24369747899159663
arrogant,1,False,63,114,177,True,True,3,1.1667,0.4615,3,1.1515,0.4349,0.288135593220339
arsa,1,False,134,0,134,True,False,16,3.1163,3.2221,0,0.0,0.0,1.0
arsenal,1,False,254,104,358,True,True,5,1.2828,0.7459,4,1.284,0.6523,0.41899441340782123
arson,1,False,179,53,232,True,True,8,1.2786,0.887,4,1.359,0.8317,0.5431034482758621
art,1,False,994,492,1486,True,True,21,1.8476,2.3683,12,1.557,1.3617,0.33781965006729475
artery,1,False,31,72,103,True,True,2,1.069,0.2534,13,1.8,2.6571,0.39805825242718446
arthur,1,False,119,47,166,True,True,9,1.266,1.0435,3,1.093,0.3618,0.43373493975903615
article,1,False,1984,2790,4774,True,True,16,1.5332,1.2758,52,1.7286,1.9017,0.16883116883116883
articulate,1,False,154,70,224,True,True,2,1.0199,0.1395,3,1.0606,0.2954,0.375
artificial,1,False,257,122,379,True,True,17,1.477,1.6975,5,1.4699,0.8408,0.3562005277044855
artillery,1,False,175,83,258,True,True,4,1.259,0.6607,6,1.431,0.9846,0.35658914728682173
artist,1,False,599,320,919,True,True,30,1.8097,2.2347,7,1.4545,0.9307,0.30359085963003263
artistic,1,False,74,27,101,True,True,4,1.2333,0.6155,2,1.1739,0.379,0.46534653465346537
asean,1,False,217,13,230,True,True,14,2.6145,2.3379,3,2.1667,0.6872,0.8869565217391304
ash,1,False,229,51,280,True,True,10,1.4679,1.5251,3,1.1333,0.4,0.6357142857142857
ashamed,1,False,119,164,283,True,True,4,1.1019,0.3834,5,1.1884,0.5842,0.15901060070671377
ashe,1,False,86,42,128,True,True,10,1.5088,1.4281,4,1.1667,0.6009,0.34375
ashraf,1,False,102,5,107,True,True,4,1.0851,0.4762,1,1.0,0.0,0.9065420560747663
ashton,1,False,68,37,105,True,True,18,1.4167,2.4395,3,1.1562,0.4408,0.29523809523809524
asia,1,False,2115,317,2432,True,True,16,1.5282,1.1439,12,1.5539,1.439,0.7393092105263158
asian,1,False,1145,228,1373,True,True,15,1.3582,1.0592,16,1.617,1.7121,0.6678805535324108
aside,1,False,849,385,1234,True,True,4,1.0997,0.3587,3,1.1,0.3443,0.3760129659643436
ask,1,False,12066,5713,17779,True,True,18,1.4961,1.0516,12,1.5512,1.0847,0.357331683446763
aspect,1,False,494,361,855,True,True,5,1.0905,0.3911,6,1.2711,0.6974,0.15555555555555556
aspiration,1,False,152,48,200,True,True,3,1.1014,0.422,3,1.0667,0.3266,0.52
aspire,1,False,118,63,181,True,True,3,1.0727,0.3222,2,1.1053,0.3069,0.30386740331491713
ass,1,False,51,405,456,True,True,3,1.1333,0.4,14,1.1773,0.8144,0.7763157894736842
assad,1,False,1886,648,2534,True,True,23,2.8533,2.8542,34,2.5613,3.2354,0.48855564325177586
assail,1,False,135,9,144,True,True,2,1.0075,0.0861,1,1.0,0.0,0.875
assailant,1,False,169,40,209,True,True,5,1.2519,0.6855,3,1.0811,0.3586,0.6172248803827751
assange,1,False,152,621,773,True,True,17,2.7143,2.7367,31,3.7866,5.3131,0.6067270375161707
assassinate,1,False,129,143,272,True,True,5,1.1217,0.4596,7,1.3491,0.8472,0.051470588235294115
assassination,1,False,254,242,496,True,True,6,1.2574,0.7196,8,1.5817,1.2865,0.024193548387096774
assault,1,False,1664,1426,3090,True,True,14,1.4457,1.0831,17,1.6836,1.4542,0.07702265372168285
assemble,1,False,340,114,454,True,True,4,1.0897,0.3983,2,1.1068,0.3089,0.4977973568281938
assembly,1,False,1369,187,1556,True,True,10,1.3842,0.8824,4,1.2384,0.6582,0.7596401028277635
assert,1,False,539,245,784,True,True,5,1.1206,0.4628,4,1.1239,0.3811,0.375
assertion,1,False,451,166,617,True,True,7,1.1505,0.5581,3,1.0779,0.2913,0.4619124797406807
assertive,1,False,112,27,139,True,True,2,1.0182,0.1336,2,1.0385,0.1923,0.6115107913669064
assess,1,False,666,195,861,True,True,7,1.1269,0.5195,4,1.189,0.4885,0.5470383275261324
assessment,1,False,751,277,1028,True,True,7,1.2971,0.809,8,1.2203,0.7596,0.46108949416342415
asset,1,False,1677,427,2104,True,True,13,1.5926,1.4547,12,1.4982,1.2968,0.594106463878327
asshole,1,False,13,112,125,True,True,4,1.3,0.9,6,1.1915,0.6063,0.792
assign,1,False,335,194,529,True,True,4,1.1279,0.4462,3,1.1548,0.4081,0.2665406427221172
assignment,1,False,104,95,199,True,True,3,1.0833,0.3436,10,1.8269,2.0914,0.04522613065326633
assist,1,False,505,233,738,True,True,4,1.1075,0.3854,2,1.0737,0.2613,0.3685636856368564
assistance,1,False,1162,426,1588,True,True,11,1.2826,0.8649,11,1.3438,1.0165,0.4634760705289673
assistant,1,False,988,382,1370,True,True,24,1.2078,1.04,5,1.2733,0.647,0.44233576642335765
associate,1,False,1854,836,2690,True,True,9,1.2535,0.7168,9,1.2763,0.7902,0.37843866171003715
associated,1,False,446,216,662,True,True,4,1.1291,0.3975,5,1.1368,0.5153,0.3474320241691843
association,1,False,1934,570,2504,True,True,13,1.313,0.9051,12,1.3043,0.9716,0.5447284345047924
assume,1,False,803,655,1458,True,True,5,1.1153,0.3753,4,1.1696,0.4722,0.10150891632373114
assumption,1,False,261,124,385,True,True,9,1.1652,0.6228,5,1.1698,0.5403,0.35584415584415585
assurance,1,False,366,62,428,True,True,5,1.1296,0.4103,3,1.1273,0.4287,0.7102803738317757
