year,month,day,date,state,country,continent,subcontinent,fake_count,real_count
2015,5.0,16.0,2015-05-16,Iowa,United States of America,Americas,Northern America,0.0,3.0
2015,5.0,16.0,2015-05-16,Israel,Israel,Asia,Western Asia,0.0,2.0
2015,5.0,16.0,2015-05-16,Jordan,Jordan,Asia,Western Asia,0.0,1.0
2015,5.0,16.0,2015-05-16,Louisiana,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,16.0,2015-05-16,New Hampshire,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,16.0,2015-05-16,New York,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,16.0,2015-05-16,South Carolina,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,16.0,2015-05-16,Tel Aviv-Yafo,Israel,Asia,Western Asia,0.0,1.0
2015,5.0,16.0,2015-05-16,Texas,United States of America,Americas,Northern America,0.0,4.0
2015,5.0,16.0,2015-05-16,United States of America,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,17.0,2015-05-17,District of Columbia,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,17.0,2015-05-17,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,0.0,4.0
2015,5.0,17.0,2015-05-17,Iraq,Iraq,Asia,Western Asia,0.0,4.0
2015,5.0,17.0,2015-05-17,Maryland,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,17.0,2015-05-17,Moscow,Russian Federation,Europe,Eastern Europe,0.0,1.0
2015,5.0,17.0,2015-05-17,New York,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,17.0,2015-05-17,United States of America,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,18.0,2015-05-18,California,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,18.0,2015-05-18,New Hampshire,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,18.0,2015-05-18,United States of America,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,19.0,2015-05-19,California,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,19.0,2015-05-19,Georgia,Georgia,Asia,Western Asia,0.0,1.0
2015,5.0,19.0,2015-05-19,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,0.0,7.0
2015,5.0,19.0,2015-05-19,Iraq,Iraq,Asia,Western Asia,0.0,3.0
2015,5.0,19.0,2015-05-19,Libya,Libya,Africa,Northern Africa,0.0,3.0
2015,5.0,19.0,2015-05-19,Mexico,Mexico,Americas,Central America,0.0,1.0
2015,5.0,19.0,2015-05-19,Missouri,United States of America,Americas,Northern America,0.0,3.0
2015,5.0,19.0,2015-05-19,New York,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,19.0,2015-05-19,Paris,France,Europe,Western Europe,0.0,1.0
2015,5.0,19.0,2015-05-19,Russian Federation,Russian Federation,Europe,Eastern Europe,0.0,2.0
2015,5.0,19.0,2015-05-19,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,0.0,1.0
2015,5.0,19.0,2015-05-19,Texas,United States of America,Americas,Northern America,0.0,7.0
2015,5.0,19.0,2015-05-19,Ukraine,Ukraine,Europe,Eastern Europe,0.0,1.0
2015,5.0,19.0,2015-05-19,United States of America,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,19.0,2015-05-19,Virginia,United States of America,Americas,Northern America,0.0,3.0
2015,5.0,19.0,2015-05-19,Wisconsin,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,20.0,2015-05-20,District of Columbia,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,20.0,2015-05-20,Illinois,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,20.0,2015-05-20,United States of America,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,21.0,2015-05-21,District of Columbia,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,21.0,2015-05-21,Florida,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,21.0,2015-05-21,Illinois,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,21.0,2015-05-21,Minnesota,United States of America,Americas,Northern America,0.0,9.0
2015,5.0,21.0,2015-05-21,New Hampshire,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,21.0,2015-05-21,Ohio,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,21.0,2015-05-21,South Carolina,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,21.0,2015-05-21,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,0.0,1.0
2015,5.0,21.0,2015-05-21,United States of America,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,21.0,2015-05-21,Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),Americas,South America,0.0,1.0
2015,5.0,21.0,2015-05-21,Virginia,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,22.0,2015-05-22,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,0.0,16.0
2015,5.0,22.0,2015-05-22,Israel,Israel,Asia,Western Asia,0.0,2.0
2015,5.0,22.0,2015-05-22,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,0.0,1.0
2015,5.0,22.0,2015-05-22,United States of America,United States of America,Americas,Northern America,0.0,3.0
2015,5.0,24.0,2015-05-24,Louisiana,United States of America,Americas,Northern America,0.0,14.0
2015,5.0,24.0,2015-05-24,New Jersey,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,24.0,2015-05-24,Qatar,Qatar,Asia,Western Asia,0.0,4.0
2015,5.0,24.0,2015-05-24,Texas,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,24.0,2015-05-24,United States of America,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,25.0,2015-05-25,Illinois,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,25.0,2015-05-25,Libya,Libya,Africa,Northern Africa,0.0,1.0
2015,5.0,27.0,2015-05-27,District of Columbia,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,27.0,2015-05-27,Eilot,Israel,Asia,Western Asia,0.0,1.0
2015,5.0,27.0,2015-05-27,India,India,Asia,Southern Asia,0.0,1.0
2015,5.0,27.0,2015-05-27,Michigan,United States of America,Americas,Northern America,0.0,4.0
2015,5.0,27.0,2015-05-27,United States of America,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,28.0,2015-05-28,District of Columbia,United States of America,Americas,Northern America,0.0,4.0
2015,5.0,28.0,2015-05-28,Libya,Libya,Africa,Northern Africa,0.0,4.0
2015,5.0,28.0,2015-05-28,Missouri,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,28.0,2015-05-28,Nebraska,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,28.0,2015-05-28,Russian Federation,Russian Federation,Europe,Eastern Europe,0.0,1.0
2015,5.0,28.0,2015-05-28,United States of America,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,29.0,2015-05-29,Arizona,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,29.0,2015-05-29,California,United States of America,Americas,Northern America,0.0,6.0
2015,5.0,29.0,2015-05-29,China,China,Asia,Eastern Asia,0.0,1.0
2015,5.0,29.0,2015-05-29,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,0.0,8.0
2015,5.0,29.0,2015-05-29,Mexico,Mexico,Americas,Central America,0.0,1.0
2015,5.0,29.0,2015-05-29,Missouri,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,29.0,2015-05-29,New York,United States of America,Americas,Northern America,0.0,3.0
2015,5.0,29.0,2015-05-29,Oregon,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,29.0,2015-05-29,Russian Federation,Russian Federation,Europe,Eastern Europe,0.0,1.0
2015,5.0,29.0,2015-05-29,Texas,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,29.0,2015-05-29,United States of America,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,29.0,2015-05-29,Wisconsin,United States of America,Americas,Northern America,0.0,5.0
2015,5.0,30.0,2015-05-30,Cairo Governorate,Egypt,Africa,Northern Africa,0.0,2.0
2015,5.0,30.0,2015-05-30,District of Columbia,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,30.0,2015-05-30,Florida,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,30.0,2015-05-30,Texas,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,30.0,2015-05-30,United States of America,United States of America,Americas,Northern America,0.0,2.0
2015,5.0,31.0,2015-05-31,Delaware,United States of America,Americas,Northern America,0.0,1.0
2015,5.0,31.0,2015-05-31,District of Columbia,United States of America,Americas,Northern America,0.0,4.0
2015,5.0,31.0,2015-05-31,Mexico,Mexico,Americas,Central America,0.0,1.0
2015,5.0,31.0,2015-05-31,New York,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,1.0,2015-06-01,China,China,Asia,Eastern Asia,0.0,1.0
2015,6.0,1.0,2015-06-01,Florida,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,1.0,2015-06-01,Maryland,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,1.0,2015-06-01,Mexico,Mexico,Americas,Central America,0.0,5.0
2015,6.0,1.0,2015-06-01,Michigan,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,1.0,2015-06-01,Mississippi,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,1.0,2015-06-01,New York,United States of America,Americas,Northern America,0.0,3.0
2015,6.0,1.0,2015-06-01,United States of America,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,2.0,2015-06-02,California,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,2.0,2015-06-02,New Jersey,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,3.0,2015-06-03,District of Columbia,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,3.0,2015-06-03,New York,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,4.0,2015-06-04,Colorado,United States of America,Americas,Northern America,0.0,3.0
2015,6.0,4.0,2015-06-04,Florida,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,4.0,2015-06-04,Iraq,Iraq,Asia,Western Asia,0.0,1.0
2015,6.0,4.0,2015-06-04,New York,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,4.0,2015-06-04,Pennsylvania,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,4.0,2015-06-04,San Juan,Puerto Rico,Americas,Caribbean,0.0,1.0
2015,6.0,4.0,2015-06-04,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,0.0,1.0
2015,6.0,4.0,2015-06-04,Tennessee,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,4.0,2015-06-04,United Arab Emirates,United Arab Emirates,Asia,Western Asia,0.0,1.0
2015,6.0,4.0,2015-06-04,United States of America,United States of America,Americas,Northern America,0.0,5.0
2015,6.0,5.0,2015-06-05,Germany,Germany,Europe,Western Europe,0.0,1.0
2015,6.0,5.0,2015-06-05,Iowa,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,5.0,2015-06-05,Israel,Israel,Asia,Western Asia,0.0,1.0
2015,6.0,5.0,2015-06-05,New York,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,7.0,2015-06-07,Paris,France,Europe,Western Europe,0.0,3.0
2015,6.0,8.0,2015-06-08,District of Columbia,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,8.0,2015-06-08,Illinois,United States of America,Americas,Northern America,0.0,3.0
2015,6.0,8.0,2015-06-08,New York,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,8.0,2015-06-08,Pakistan,Pakistan,Asia,Southern Asia,0.0,4.0
2015,6.0,8.0,2015-06-08,United States of America,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,9.0,2015-06-09,Colorado,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,9.0,2015-06-09,District of Columbia,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,9.0,2015-06-09,Florida,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,9.0,2015-06-09,France,France,Europe,Western Europe,0.0,1.0
2015,6.0,9.0,2015-06-09,Illinois,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,9.0,2015-06-09,New York,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,9.0,2015-06-09,New Zealand,New Zealand,Oceania,Australia and New Zealand,0.0,1.0
2015,6.0,9.0,2015-06-09,Paris,France,Europe,Western Europe,0.0,1.0
2015,6.0,9.0,2015-06-09,United States of America,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,9.0,2015-06-09,Wisconsin,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,10.0,2015-06-10,Brussels,Belgium,Europe,Western Europe,0.0,1.0
2015,6.0,10.0,2015-06-10,Co. Louth,Ireland,Europe,Northern Europe,0.0,1.0
2015,6.0,10.0,2015-06-10,District of Columbia,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,10.0,2015-06-10,France,France,Europe,Western Europe,0.0,1.0
2015,6.0,10.0,2015-06-10,Greece,Greece,Europe,Southern Europe,0.0,1.0
2015,6.0,10.0,2015-06-10,Hungary,Hungary,Europe,Eastern Europe,0.0,1.0
2015,6.0,10.0,2015-06-10,Italy,Italy,Europe,Southern Europe,0.0,1.0
2015,6.0,10.0,2015-06-10,Maryland,United States of America,Americas,Northern America,0.0,4.0
2015,6.0,10.0,2015-06-10,New York,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,10.0,2015-06-10,Paris,France,Europe,Western Europe,0.0,3.0
2015,6.0,10.0,2015-06-10,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,0.0,4.0
2015,6.0,10.0,2015-06-10,United States of America,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,11.0,2015-06-11,California,United States of America,Americas,Northern America,0.0,4.0
2015,6.0,11.0,2015-06-11,Canada,Canada,Americas,Northern America,0.0,1.0
2015,6.0,11.0,2015-06-11,District of Columbia,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,11.0,2015-06-11,Illinois,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,11.0,2015-06-11,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,0.0,1.0
2015,6.0,11.0,2015-06-11,United States of America,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,12.0,2015-06-12,Brussels,Belgium,Europe,Western Europe,0.0,1.0
2015,6.0,12.0,2015-06-12,China,China,Asia,Eastern Asia,0.0,3.0
2015,6.0,12.0,2015-06-12,District of Columbia,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,12.0,2015-06-12,London,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,0.0,1.0
2015,6.0,12.0,2015-06-12,Maryland,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,12.0,2015-06-12,Moscow,Russian Federation,Europe,Eastern Europe,0.0,1.0
2015,6.0,13.0,2015-06-13,France,France,Europe,Western Europe,0.0,1.0
2015,6.0,13.0,2015-06-13,Germany,Germany,Europe,Western Europe,0.0,1.0
2015,6.0,14.0,2015-06-14,District of Columbia,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,14.0,2015-06-14,New York,United States of America,Americas,Northern America,0.0,4.0
2015,6.0,14.0,2015-06-14,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,0.0,1.0
2015,6.0,14.0,2015-06-14,Tennessee,United States of America,Americas,Northern America,0.0,7.0
2015,6.0,14.0,2015-06-14,United States of America,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,15.0,2015-06-15,Arkansas,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,15.0,2015-06-15,Colorado,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,15.0,2015-06-15,District of Columbia,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,15.0,2015-06-15,Florida,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,15.0,2015-06-15,Hungary,Hungary,Europe,Eastern Europe,0.0,1.0
2015,6.0,15.0,2015-06-15,Israel,Israel,Asia,Western Asia,0.0,1.0
2015,6.0,15.0,2015-06-15,Oklahoma,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,15.0,2015-06-15,United States of America,United States of America,Americas,Northern America,0.0,3.0
2015,6.0,15.0,2015-06-15,Virginia,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,16.0,2015-06-16,Maryland,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,16.0,2015-06-16,Mexico,Mexico,Americas,Central America,0.0,3.0
2015,6.0,16.0,2015-06-16,Russian Federation,Russian Federation,Europe,Eastern Europe,0.0,1.0
2015,6.0,16.0,2015-06-16,Vermont,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,17.0,2015-06-17,Texas,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,17.0,2015-06-17,United States of America,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,18.0,2015-06-18,California,United States of America,Americas,Northern America,0.0,6.0
2015,6.0,18.0,2015-06-18,Illinois,United States of America,Americas,Northern America,0.0,2.0
2015,6.0,18.0,2015-06-18,Iraq,Iraq,Asia,Western Asia,0.0,1.0
2015,6.0,19.0,2015-06-19,Connecticut,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,19.0,2015-06-19,District of Columbia,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,19.0,2015-06-19,Illinois,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,19.0,2015-06-19,Michigan,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,19.0,2015-06-19,New Jersey,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,19.0,2015-06-19,Oregon,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,19.0,2015-06-19,Pennsylvania,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,19.0,2015-06-19,San Juan,Puerto Rico,Americas,Caribbean,0.0,1.0
2015,6.0,20.0,2015-06-20,Illinois,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,20.0,2015-06-20,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,0.0,1.0
2015,6.0,20.0,2015-06-20,Paris,France,Europe,Western Europe,0.0,2.0
2015,6.0,20.0,2015-06-20,Texas,United States of America,Americas,Northern America,0.0,1.0
2015,6.0,20.0,2015-06-20,United States of America,United States of America,Americas,Northern America,0.0,1.0
