term,ngram_size,is_phrase,count_real,count_dubious,total_count,in_real,in_dubious,max_real,mean_real,stdev_real,max_dubious,mean_dubious,stdev_dubious,relevance_score
attend,1,False,11,16,27,True,True,2,1.1,0.3,2,1.0667,0.2494,0.1852
attended,1,False,14,15,29,True,True,1,1.0,0.0,1,1.0,0.0,0.0345
attendees,1,False,2,8,10,True,True,1,1.0,0.0,2,1.3333,0.4714,0.6
attending,1,False,3,11,14,True,True,1,1.0,0.0,2,1.1,0.3,0.5714
attention,1,False,36,53,89,True,True,4,1.2857,0.6999,5,1.2045,0.6599,0.191
attitude,1,False,3,15,18,True,True,1,1.0,0.0,2,1.0714,0.2575,0.6667
attorney,1,False,61,65,126,True,True,5,1.6486,1.0192,7,1.625,1.5602,0.0317
attorneys,1,False,8,13,21,True,True,2,1.6,0.4899,2,1.3,0.4583,0.2381
attract,1,False,5,5,10,True,True,1,1.0,0.0,2,1.25,0.433,0.0
audience,1,False,14,31,45,True,True,4,1.2727,0.8624,2,1.1071,0.3093,0.3778
audio,1,False,3,11,14,True,True,1,1.0,0.0,2,1.2222,0.4157,0.5714
aug,1,False,10,7,17,True,True,6,2.5,2.0616,3,1.4,0.8,0.1765
august,1,False,17,41,58,True,True,3,1.2143,0.5579,13,1.5769,2.3067,0.4138
austin,1,False,1,9,10,True,True,1,1.0,0.0,4,1.5,1.118,0.8
australia,1,False,9,2,11,True,True,5,4.5,0.5,1,1.0,0.0,0.6364
author,1,False,8,21,29,True,True,1,1.0,0.0,2,1.1053,0.3069,0.4483
authorities,1,False,23,33,56,True,True,5,1.2778,0.9313,6,1.4348,1.0561,0.1786
authority,1,False,26,27,53,True,True,4,1.3,0.7141,3,1.1739,0.4802,0.0189
authorized,1,False,8,3,11,True,True,3,1.6,0.8,1,1.0,0.0,0.4545
autism,1,False,0,17,17,False,True,0,0.0,0.0,6,3.4,2.1541,1.0
auto,1,False,8,3,11,True,True,3,1.6,0.8,1,1.0,0.0,0.4545
automatically,1,False,5,7,12,True,True,2,1.25,0.433,1,1.0,0.0,0.1667
available,1,False,12,17,29,True,True,1,1.0,0.0,2,1.4167,0.493,0.1724
ave,1,False,0,11,11,False,True,0,0.0,0.0,9,3.6667,3.7712,1.0
avenue,1,False,4,16,20,True,True,1,1.0,0.0,3,1.3333,0.6236,0.6
average,1,False,23,32,55,True,True,4,1.2778,0.7307,6,1.5238,1.1389,0.1636
avoid,1,False,14,30,44,True,True,1,1.0,0.0,2,1.1111,0.3143,0.3636
award,1,False,2,14,16,True,True,2,2.0,0.0,7,1.75,1.9843,0.75
awarded,1,False,8,8,16,True,True,2,1.3333,0.4714,2,1.3333,0.4714,0.0
awards,1,False,3,14,17,True,True,3,3.0,0.0,5,2.3333,1.4907,0.6471
aware,1,False,15,22,37,True,True,1,1.0,0.0,2,1.1,0.3,0.1892
awareness,1,False,4,9,13,True,True,1,1.0,0.0,3,1.5,0.7638,0.3846
away,1,False,51,141,192,True,True,2,1.1333,0.3399,3,1.2261,0.5118,0.4688
awful,1,False,0,17,17,False,True,0,0.0,0.0,2,1.0625,0.2421,1.0
awkward,1,False,2,8,10,True,True,1,1.0,0.0,2,1.1429,0.3499,0.6
babies,1,False,7,10,17,True,True,5,3.5,1.5,2,1.1111,0.3143,0.1765
baby,1,False,3,28,31,True,True,3,3.0,0.0,5,1.4737,1.0939,0.8065
backed,1,False,39,23,62,True,True,3,1.1818,0.5196,4,1.2778,0.7307,0.2581
backfire,1,False,1,9,10,True,True,1,1.0,0.0,8,4.5,3.5,0.8
background,1,False,9,45,54,True,True,5,1.8,1.6,10,1.9565,2.1765,0.6667
backing,1,False,27,25,52,True,True,2,1.1739,0.379,3,1.3889,0.5906,0.0385
backlash,1,False,10,14,24,True,True,2,1.1111,0.3143,2,1.0769,0.2665,0.1667
backs,1,False,10,8,18,True,True,3,1.25,0.6614,2,1.1429,0.3499,0.1111
bad,1,False,19,123,142,True,True,2,1.1176,0.3222,3,1.2424,0.4733,0.7324
badly,1,False,2,14,16,True,True,1,1.0,0.0,2,1.0769,0.2665,0.75
baker,1,False,16,2,18,True,True,9,5.3333,2.8674,2,2.0,0.0,0.7778
balance,1,False,7,7,14,True,True,1,1.0,0.0,1,1.0,0.0,0.0
baldwin,1,False,6,18,24,True,True,6,6.0,0.0,7,3.0,2.2361,0.5
ball,1,False,2,9,11,True,True,1,1.0,0.0,3,1.2857,0.6999,0.6364
ballistic,1,False,8,3,11,True,True,2,1.1429,0.3499,1,1.0,0.0,0.4545
ballot,1,False,31,27,58,True,True,4,1.8235,0.9226,3,1.35,0.5723,0.069
ballots,1,False,18,20,38,True,True,4,1.6364,0.9791,8,2.0,2.0494,0.0526
baltimore,1,False,11,13,24,True,True,7,2.75,2.4875,6,1.8571,1.7261,0.0833
ban,1,False,46,42,88,True,True,4,1.3939,0.8856,4,1.5556,0.9162,0.0455
band,1,False,4,14,18,True,True,1,1.0,0.0,6,1.5556,1.5713,0.5556
bangladesh,1,False,11,5,16,True,True,7,3.6667,2.4944,2,1.25,0.433,0.375
bank,1,False,102,32,134,True,True,10,2.8333,2.7131,9,1.8824,1.9669,0.5224
banker,1,False,11,0,11,True,False,3,1.8333,0.8975,0,0.0,0.0,1.0
bankers,1,False,28,2,30,True,True,9,3.5,2.5981,1,1.0,0.0,0.8667
banking,1,False,25,3,28,True,True,4,1.5625,0.998,1,1.0,0.0,0.7857
bankruptcy,1,False,12,1,13,True,True,5,2.0,1.5275,1,1.0,0.0,0.8462
banks,1,False,81,11,92,True,True,27,3.6818,5.5464,3,1.5714,0.7284,0.7609
banned,1,False,12,7,19,True,True,3,1.3333,0.6667,1,1.0,0.0,0.2632
banning,1,False,7,12,19,True,True,2,1.1667,0.3727,2,1.3333,0.4714,0.2632
bannon,1,False,7,10,17,True,True,2,1.1667,0.3727,9,5.0,4.0,0.1765
bans,1,False,10,3,13,True,True,2,1.1111,0.3143,1,1.0,0.0,0.5385
bar,1,False,8,15,23,True,True,2,1.1429,0.3499,6,1.6667,1.5635,0.3043
barack,1,False,170,59,229,True,True,3,1.0303,0.2037,4,1.2826,0.6137,0.4847
barely,1,False,0,14,14,False,True,0,0.0,0.0,1,1.0,0.0,1.0
barry,1,False,2,34,36,True,True,1,1.0,0.0,30,6.8,11.6,0.8889
bars,1,False,6,8,14,True,True,1,1.0,0.0,3,1.3333,0.7454,0.1429
base,1,False,14,56,70,True,True,1,1.0,0.0,15,1.8065,2.717,0.6
based,1,False,72,93,165,True,True,5,1.3846,0.8123,7,1.4531,1.0887,0.1273
basement,1,False,2,11,13,True,True,1,1.0,0.0,10,5.5,4.5,0.6923
basic,1,False,5,23,28,True,True,1,1.0,0.0,2,1.0455,0.2083,0.6429
basically,1,False,5,35,40,True,True,2,1.25,0.433,2,1.0294,0.169,0.75
basis,1,False,11,14,25,True,True,2,1.1,0.3,2,1.0769,0.2665,0.12
bathroom,1,False,6,18,24,True,True,2,1.2,0.4,8,2.0,2.1602,0.5
bathrooms,1,False,6,4,10,True,True,2,1.2,0.4,1,1.0,0.0,0.2
battle,1,False,30,17,47,True,True,3,1.1111,0.4157,2,1.1333,0.3399,0.2766
battleground,1,False,6,9,15,True,True,2,1.2,0.4,3,1.5,0.7638,0.2
battles,1,False,7,8,15,True,True,1,1.0,0.0,2,1.1429,0.3499,0.0667
bay,1,False,12,10,22,True,True,4,2.0,1.1547,3,1.25,0.6614,0.0909
bbc,1,False,0,14,14,False,True,0,0.0,0.0,5,1.75,1.299,1.0
beach,1,False,5,15,20,True,True,1,1.0,0.0,5,1.875,1.3636,0.5
bear,1,False,11,7,18,True,True,3,1.2222,0.6285,1,1.0,0.0,0.2222
beast,1,False,0,10,10,False,True,0,0.0,0.0,2,1.1111,0.3143,1.0
beat,1,False,6,34,40,True,True,1,1.0,0.0,2,1.0625,0.2421,0.7
beating,1,False,4,11,15,True,True,2,1.3333,0.4714,2,1.2222,0.4157,0.4667
beautiful,1,False,2,21,23,True,True,1,1.0,0.0,4,1.1667,0.6872,0.8261
beck,1,False,0,14,14,False,True,0,0.0,0.0,13,7.0,6.0,1.0
bed,1,False,1,11,12,True,True,1,1.0,0.0,2,1.2222,0.4157,0.8333
began,1,False,32,85,117,True,True,4,1.2308,0.639,5,1.2143,0.6069,0.453
begin,1,False,18,45,63,True,True,1,1.0,0.0,2,1.0714,0.2575,0.4286
beginning,1,False,12,29,41,True,True,2,1.3333,0.4714,3,1.2609,0.5289,0.4146
begins,1,False,4,11,15,True,True,1,1.0,0.0,2,1.1,0.3,0.4667
begun,1,False,8,13,21,True,True,1,1.0,0.0,1,1.0,0.0,0.2381
behalf,1,False,8,17,25,True,True,1,1.0,0.0,2,1.1333,0.3399,0.36
behavior,1,False,16,57,73,True,True,3,1.3333,0.6236,3,1.2391,0.5589,0.5616
beijing,1,False,30,1,31,True,True,6,2.3077,1.6354,1,1.0,0.0,0.9355
beings,1,False,1,10,11,True,True,1,1.0,0.0,1,1.0,0.0,0.8182
belief,1,False,9,19,28,True,True,1,1.0,0.0,2,1.0556,0.2291,0.3571
beliefs,1,False,1,24,25,True,True,1,1.0,0.0,2,1.2,0.4,0.92
believe,1,False,58,171,229,True,True,3,1.234,0.554,5,1.3154,0.7236,0.4934
believed,1,False,23,27,50,True,True,4,1.2105,0.6943,3,1.2273,0.5163,0.08
believes,1,False,16,32,48,True,True,1,1.0,0.0,2,1.0323,0.1767,0.3333
believing,1,False,2,10,12,True,True,2,2.0,0.0,2,1.1111,0.3143,0.6667
bell,1,False,0,19,19,False,True,0,0.0,0.0,16,6.3333,6.8475,1.0
belong,1,False,1,16,17,True,True,1,1.0,0.0,1,1.0,0.0,0.8824
belongs,1,False,2,8,10,True,True,1,1.0,0.0,2,1.1429,0.3499,0.6
belt,1,False,7,8,15,True,True,4,1.75,1.299,2,1.3333,0.4714,0.0667
ben,1,False,19,17,36,True,True,1,1.0,0.0,3,1.3077,0.6057,0.0556
benefit,1,False,12,15,27,True,True,1,1.0,0.0,2,1.0714,0.2575,0.1111
benefits,1,False,31,15,46,True,True,8,1.4762,1.4998,4,1.875,1.0533,0.3478
benghazi,1,False,5,29,34,True,True,3,1.6667,0.9428,6,2.2308,1.6245,0.7059
bennett,1,False,0,15,15,False,True,0,0.0,0.0,7,2.5,2.1409,1.0
bernardino,1,False,8,5,13,True,True,2,1.1429,0.3499,1,1.0,0.0,0.2308
bernie,1,False,61,134,195,True,True,6,1.2449,0.7962,11,2.3929,2.0149,0.3744
bernstein,1,False,2,12,14,True,True,1,1.0,0.0,6,2.0,1.8257,0.7143
best,1,False,37,103,140,True,True,2,1.0882,0.2836,4,1.1977,0.5669,0.4714
bet,1,False,4,22,26,True,True,1,1.0,0.0,8,1.5714,1.8014,0.6923
better,1,False,63,125,188,True,True,4,1.3696,0.8434,3,1.2136,0.4756,0.3298
bias,1,False,2,16,18,True,True,1,1.0,0.0,8,2.0,2.2913,0.7778
biased,1,False,2,11,13,True,True,1,1.0,0.0,1,1.0,0.0,0.6923
bible,1,False,2,26,28,True,True,1,1.0,0.0,13,2.3636,3.4185,0.8571
bid,1,False,35,14,49,True,True,3,1.0938,0.384,2,1.1667,0.3727,0.4286
biden,1,False,43,32,75,True,True,12,3.3077,3.9494,8,3.5556,2.4994,0.1467
big,1,False,69,130,199,True,True,6,1.4681,1.2178,4,1.2381,0.5777,0.3065
bigger,1,False,9,20,29,True,True,2,1.125,0.3307,2,1.0526,0.2233,0.3793
biggest,1,False,29,39,68,True,True,3,1.16,0.463,2,1.1143,0.3182,0.1471
bigot,1,False,3,14,17,True,True,1,1.0,0.0,5,1.4,1.2,0.6471
bigoted,1,False,1,14,15,True,True,1,1.0,0.0,2,1.0769,0.2665,0.8667
bigotry,1,False,4,23,27,True,True,1,1.0,0.0,2,1.2105,0.4077,0.7037
bigots,1,False,0,11,11,False,True,0,0.0,0.0,3,1.375,0.696,1.0
bilateral,1,False,13,1,14,True,True,2,1.1818,0.3857,1,1.0,0.0,0.8571
bill,1,False,151,188,339,True,True,7,2.0972,1.6,9,2.0659,1.6562,0.1091
billion,1,False,103,36,139,True,True,8,1.807,1.5268,6,2.1176,1.4093,0.482
billionaire,1,False,46,31,77,True,True,2,1.0698,0.2548,2,1.1481,0.3552,0.1948
billions,1,False,7,11,18,True,True,1,1.0,0.0,2,1.1,0.3,0.2222
bills,1,False,16,14,30,True,True,7,1.6,1.8,2,1.2727,0.4454,0.0667
bin,1,False,2,17,19,True,True,1,1.0,0.0,10,2.4286,3.1102,0.7895
bipartisan,1,False,14,6,20,True,True,1,1.0,0.0,2,1.2,0.4,0.4
bird,1,False,1,9,10,True,True,1,1.0,0.0,3,1.2857,0.6999,0.8
birth,1,False,19,38,57,True,True,8,1.9,2.0712,9,2.1111,2.183,0.3333
birther,1,False,0,29,29,False,True,0,0.0,0.0,5,2.9,1.3,1.0
bit,1,False,8,50,58,True,True,1,1.0,0.0,2,1.0638,0.2444,0.7241
bitter,1,False,8,5,13,True,True,1,1.0,0.0,1,1.0,0.0,0.2308
bizarre,1,False,0,24,24,False,True,0,0.0,0.0,2,1.0435,0.2039,1.0
black,1,False,28,371,399,True,True,3,1.3333,0.6424,15,2.7687,3.1431,0.8596
blacks,1,False,3,16,19,True,True,1,1.0,0.0,2,1.2308,0.4213,0.6842
blame,1,False,4,46,50,True,True,1,1.0,0.0,2,1.15,0.3571,0.84
blamed,1,False,8,17,25,True,True,1,1.0,0.0,4,1.3077,0.8213,0.36
blaming,1,False,3,19,22,True,True,1,1.0,0.0,4,1.3571,0.895,0.7273
blanket,1,False,4,6,10,True,True,2,1.3333,0.4714,2,1.2,0.4,0.2
blasted,1,False,5,8,13,True,True,1,1.0,0.0,1,1.0,0.0,0.2308
blatant,1,False,0,11,11,False,True,0,0.0,0.0,1,1.0,0.0,1.0
blatantly,1,False,0,16,16,False,True,0,0.0,0.0,2,1.1429,0.3499,1.0
blind,1,False,1,10,11,True,True,1,1.0,0.0,4,1.6667,1.1055,0.8182
blm,1,False,0,31,31,False,True,0,0.0,0.0,21,3.875,6.4892,1.0
block,1,False,30,24,54,True,True,2,1.25,0.433,3,1.4118,0.5999,0.1111
blocked,1,False,8,12,20,True,True,2,1.1429,0.3499,2,1.0909,0.2875,0.2
blocking,1,False,8,15,23,True,True,1,1.0,0.0,3,1.25,0.5951,0.3043
blog,1,False,5,10,15,True,True,1,1.0,0.0,2,1.1111,0.3143,0.3333
blood,1,False,3,29,32,True,True,2,1.5,0.5,9,1.8125,1.9435,0.8125
bloomberg,1,False,12,14,26,True,True,6,2.0,1.8257,6,1.75,1.6394,0.0769
blow,1,False,7,18,25,True,True,1,1.0,0.0,4,1.3846,0.9231,0.44
blown,1,False,1,11,12,True,True,1,1.0,0.0,2,1.1,0.3,0.8333
blue,1,False,7,40,47,True,True,2,1.1667,0.3727,4,1.3793,0.7617,0.7021
blunt,1,False,2,14,16,True,True,1,1.0,0.0,4,1.2727,0.8624,0.75
board,1,False,42,40,82,True,True,5,1.6154,1.1792,3,1.3333,0.6498,0.0244
bob,1,False,13,13,26,True,True,1,1.0,0.0,1,1.0,0.0,0.0
bodies,1,False,2,15,17,True,True,1,1.0,0.0,5,1.3636,1.1499,0.7647
body,1,False,8,38,46,True,True,2,1.1429,0.3499,13,1.6522,2.4603,0.6522
boehner,1,False,8,8,16,True,True,5,2.0,1.7321,8,8.0,0.0,0.0
boeing,1,False,24,1,25,True,True,12,4.8,4.7497,1,1.0,0.0,0.92
bogus,1,False,2,8,10,True,True,2,2.0,0.0,2,1.1429,0.3499,0.6
boiler,1,False,0,13,13,False,True,0,0.0,0.0,4,3.25,0.433,1.0
bolton,1,False,10,2,12,True,True,5,2.0,1.5492,2,2.0,0.0,0.6667
bomb,1,False,8,10,18,True,True,2,1.3333,0.4714,2,1.25,0.433,0.1111
bombing,1,False,2,12,14,True,True,1,1.0,0.0,4,1.3333,0.9428,0.7143
bombshell,1,False,0,11,11,False,True,0,0.0,0.0,2,1.1,0.3,1.0
bond,1,False,19,5,24,True,True,5,2.1111,1.663,2,1.6667,0.4714,0.5833
bonds,1,False,19,0,19,True,False,7,1.7273,1.7104,0,0.0,0.0,1.0
book,1,False,11,68,79,True,True,4,1.375,0.9922,8,2.5185,2.0794,0.7215
books,1,False,6,18,24,True,True,2,1.2,0.4,3,1.2,0.5416,0.5
boost,1,False,25,4,29,True,True,2,1.087,0.2818,1,1.0,0.0,0.7241
border,1,False,87,45,132,True,True,12,2.0714,2.3237,7,1.9565,1.7315,0.3182
borders,1,False,10,29,39,True,True,2,1.1111,0.3143,8,1.6111,1.6377,0.4872
boring,1,False,8,3,11,True,True,2,1.1429,0.3499,1,1.0,0.0,0.4545
born,1,False,27,75,102,True,True,5,1.5,1.0138,13,2.2727,2.7773,0.4706
boss,1,False,4,16,20,True,True,1,1.0,0.0,3,1.1429,0.5151,0.6
boston,1,False,2,14,16,True,True,1,1.0,0.0,3,1.4,0.6633,0.75
bot,1,False,2,10,12,True,True,2,2.0,0.0,9,5.0,4.0,0.6667
bought,1,False,4,16,20,True,True,1,1.0,0.0,2,1.0667,0.2494,0.6
boulder,1,False,3,25,28,True,True,3,3.0,0.0,25,25.0,0.0,0.7857
bound,1,False,5,8,13,True,True,1,1.0,0.0,1,1.0,0.0,0.2308
bowl,1,False,0,13,13,False,True,0,0.0,0.0,3,1.625,0.857,1.0
box,1,False,0,11,11,False,True,0,0.0,0.0,2,1.1,0.3,1.0
boy,1,False,6,28,34,True,True,2,1.5,0.5,6,1.4737,1.2719,0.6471
boycott,1,False,3,7,10,True,True,1,1.0,0.0,2,1.1667,0.3727,0.4
boys,1,False,4,34,38,True,True,1,1.0,0.0,6,1.8889,1.5595,0.7895
brady,1,False,9,2,11,True,True,4,3.0,0.8165,2,2.0,0.0,0.6364
bragged,1,False,1,12,13,True,True,1,1.0,0.0,1,1.0,0.0,0.8462
bragging,1,False,2,11,13,True,True,1,1.0,0.0,2,1.2222,0.4157,0.6923
brain,1,False,5,8,13,True,True,3,1.6667,0.9428,3,1.3333,0.7454,0.2308
branch,1,False,6,5,11,True,True,2,1.2,0.4,1,1.0,0.0,0.0909
brand,1,False,8,18,26,True,True,4,1.6,1.2,3,1.125,0.4841,0.3846
branstad,1,False,20,0,20,True,False,12,6.6667,4.4969,0,0.0,0.0,1.0
brave,1,False,0,11,11,False,True,0,0.0,0.0,2,1.1,0.3,1.0
brazil,1,False,24,5,29,True,True,23,12.0,11.0,4,2.5,1.5,0.6552
brazile,1,False,3,16,19,True,True,1,1.0,0.0,11,8.0,3.0,0.6842
breach,1,False,9,1,10,True,True,3,1.5,0.7638,1,1.0,0.0,0.8
break,1,False,14,29,43,True,True,2,1.0769,0.2665,3,1.16,0.463,0.3488
breaking,1,False,4,33,37,True,True,1,1.0,0.0,2,1.1786,0.383,0.7838
breaks,1,False,7,7,14,True,True,3,1.75,0.8292,3,1.4,0.8,0.0
breitbart,1,False,6,32,38,True,True,2,1.5,0.5,4,1.3333,0.7454,0.6842
brexit,1,False,6,14,20,True,True,2,1.5,0.5,7,2.3333,2.2111,0.4
brian,1,False,12,16,28,True,True,3,1.2,0.6,3,1.3333,0.6236,0.1429
bridge,1,False,7,7,14,True,True,2,1.4,0.4899,3,1.4,0.8,0.0
brief,1,False,9,11,20,True,True,1,1.0,0.0,3,1.2222,0.6285,0.1
briefing,1,False,22,7,29,True,True,2,1.1579,0.3646,2,1.1667,0.3727,0.5172
briefings,1,False,4,15,19,True,True,2,1.3333,0.4714,8,2.1429,2.4159,0.5789
brilliant,1,False,2,20,22,True,True,1,1.0,0.0,2,1.1111,0.3143,0.8182
bring,1,False,42,62,104,True,True,3,1.1351,0.4134,3,1.24,0.5499,0.1923
bringing,1,False,30,17,47,True,True,21,3.3333,6.2539,2,1.1333,0.3399,0.2766
brings,1,False,3,16,19,True,True,1,1.0,0.0,1,1.0,0.0,0.6842
bristol,1,False,4,11,15,True,True,3,2.0,1.0,6,5.5,0.5,0.4667
britain,1,False,27,10,37,True,True,5,1.8,1.2754,3,1.6667,0.7454,0.4595
british,1,False,12,13,25,True,True,3,1.3333,0.6667,2,1.0833,0.2764,0.04
broad,1,False,10,12,22,True,True,2,1.1111,0.3143,2,1.0909,0.2875,0.0909
broadcast,1,False,12,19,31,True,True,4,1.7143,1.0302,2,1.4615,0.4985,0.2258
broadcasting,1,False,8,5,13,True,True,6,2.6667,2.357,2,1.25,0.433,0.2308
broader,1,False,13,4,17,True,True,2,1.0833,0.2764,1,1.0,0.0,0.5294
broke,1,False,6,38,44,True,True,1,1.0,0.0,5,1.2258,0.7496,0.7273
broken,1,False,9,22,31,True,True,1,1.0,0.0,4,1.4667,1.0242,0.4194
brooklyn,1,False,7,4,11,True,True,3,1.75,0.8292,2,1.3333,0.4714,0.2727
brooks,1,False,1,11,12,True,True,1,1.0,0.0,5,2.75,1.7854,0.8333
brother,1,False,7,27,34,True,True,2,1.4,0.4899,3,1.4211,0.5908,0.5882
brothers,1,False,8,18,26,True,True,5,2.0,1.7321,5,1.6364,1.2264,0.3846
brought,1,False,25,53,78,True,True,2,1.087,0.2818,2,1.1277,0.3337,0.359
brown,1,False,21,26,47,True,True,4,2.1,1.1358,13,2.1667,3.3124,0.1064
brussels,1,False,9,4,13,True,True,3,1.5,0.7638,1,1.0,0.0,0.3846
brutal,1,False,1,19,20,True,True,1,1.0,0.0,4,1.1875,0.7262,0.9
brutality,1,False,0,13,13,False,True,0,0.0,0.0,3,1.3,0.6403,1.0
brutally,1,False,0,10,10,False,True,0,0.0,0.0,2,1.1111,0.3143,1.0
bryan,1,False,4,8,12,True,True,1,1.0,0.0,3,1.6,0.8,0.3333
brzezinski,1,False,0,11,11,False,True,0,0.0,0.0,5,2.2,1.4697,1.0
budget,1,False,58,25,83,True,True,8,1.7576,1.4981,8,1.9231,1.8589,0.3976
budgets,1,False,5,5,10,True,True,1,1.0,0.0,2,1.25,0.433,0.0
build,1,False,39,32,71,True,True,2,1.1818,0.3857,2,1.1034,0.3045,0.0986
building,1,False,26,77,103,True,True,2,1.1304,0.3368,6,1.4808,1.065,0.4951
buildings,1,False,6,15,21,True,True,2,1.2,0.4,2,1.1538,0.3608,0.4286
built,1,False,14,20,34,True,True,3,1.1667,0.5528,2,1.1111,0.3143,0.1765
bullshit,1,False,1,17,18,True,True,1,1.0,0.0,2,1.2143,0.4103,0.8889
bully,1,False,0,12,12,False,True,0,0.0,0.0,2,1.3333,0.4714,1.0
bunch,1,False,2,17,19,True,True,1,1.0,0.0,2,1.2143,0.4103,0.7895
bundy,1,False,0,54,54,False,True,0,0.0,0.0,9,3.375,2.6897,1.0
burbank,1,False,0,14,14,False,True,0,0.0,0.0,14,14.0,0.0,1.0
burden,1,False,8,4,12,True,True,2,1.1429,0.3499,1,1.0,0.0,0.3333
bureau,1,False,28,26,54,True,True,4,1.2727,0.7497,11,2.8889,3.0712,0.037
burning,1,False,0,11,11,False,True,0,0.0,0.0,2,1.1,0.3,1.0
burns,1,False,2,16,18,True,True,1,1.0,0.0,5,2.0,1.4142,0.7778
bus,1,False,3,13,16,True,True,1,1.0,0.0,3,1.1818,0.575,0.625
bush,1,False,81,116,197,True,True,7,1.9286,1.5795,12,2.2745,2.327,0.1777
business,1,False,140,135,275,True,True,22,2.3333,3.0313,6,1.4516,1.0526,0.0182
businesses,1,False,35,29,64,True,True,3,1.3462,0.5507,3,1.381,0.5754,0.0938
businessman,1,False,46,12,58,True,True,2,1.0455,0.2083,3,1.2,0.6,0.5862
busted,1,False,0,10,10,False,True,0,0.0,0.0,2,1.1111,0.3143,1.0
busy,1,False,3,20,23,True,True,1,1.0,0.0,3,1.1765,0.5128,0.7391
buy,1,False,22,28,50,True,True,3,1.1579,0.4881,3,1.2727,0.5378,0.12
buying,1,False,4,18,22,True,True,1,1.0,0.0,2,1.0588,0.2353,0.6364
cabinet,1,False,20,9,29,True,True,3,1.5385,0.7458,2,1.2857,0.4518,0.3793
cable,1,False,10,9,19,True,True,4,1.6667,1.1055,1,1.0,0.0,0.0526
cake,1,False,1,9,10,True,True,1,1.0,0.0,6,2.25,2.1651,0.8
california,1,False,79,43,122,True,True,8,1.7556,1.5225,6,1.5357,1.085,0.2951
called,1,False,182,242,424,True,True,5,1.4109,0.8032,7,1.3224,0.7681,0.1415
caller,1,False,0,14,14,False,True,0,0.0,0.0,2,1.2727,0.4454,1.0
calling,1,False,42,82,124,True,True,3,1.2,0.466,4,1.2059,0.6544,0.3226
calls,1,False,37,51,88,True,True,6,1.2759,0.979,2,1.1591,0.3658,0.1591
calm,1,False,2,8,10,True,True,1,1.0,0.0,1,1.0,0.0,0.6
cam,1,False,1,9,10,True,True,1,1.0,0.0,4,1.8,1.1662,0.8
came,1,False,60,125,185,True,True,2,1.1321,0.3386,3,1.3021,0.5972,0.3514
camera,1,False,1,29,30,True,True,1,1.0,0.0,5,1.45,1.0712,0.9333
cameras,1,False,9,18,27,True,True,5,1.8,1.6,8,2.0,2.1602,0.3333
camp,1,False,7,19,26,True,True,2,1.1667,0.3727,2,1.1875,0.3903,0.4615
campaign,1,False,476,479,955,True,True,15,2.573,2.2072,18,2.047,1.8794,0.0031
campaigned,1,False,10,3,13,True,True,1,1.0,0.0,1,1.0,0.0,0.5385
campaigning,1,False,18,13,31,True,True,2,1.0588,0.2353,2,1.0833,0.2764,0.1613
campaigns,1,False,25,27,52,True,True,3,1.1364,0.4568,3,1.125,0.439,0.0385
campus,1,False,0,36,36,False,True,0,0.0,0.0,7,2.25,1.82,1.0
campuses,1,False,0,13,13,False,True,0,0.0,0.0,5,1.625,1.317,1.0
canada,1,False,36,15,51,True,True,12,2.5714,2.9932,3,1.875,0.7806,0.4118
canadian,1,False,22,6,28,True,True,7,2.0,1.7056,3,1.5,0.866,0.5714
cancel,1,False,8,5,13,True,True,2,1.1429,0.3499,3,1.6667,0.9428,0.2308
canceled,1,False,10,4,14,True,True,1,1.0,0.0,2,1.3333,0.4714,0.4286
cancer,1,False,3,27,30,True,True,1,1.0,0.0,5,1.5882,1.1406,0.8
candidacy,1,False,17,13,30,True,True,2,1.1333,0.3399,1,1.0,0.0,0.1333
candidate,1,False,228,219,447,True,True,7,1.6403,1.0389,6,1.4503,0.8433,0.0201
candidates,1,False,110,91,201,True,True,5,1.7188,0.9917,5,1.3382,0.7595,0.0945
capable,1,False,5,8,13,True,True,1,1.0,0.0,1,1.0,0.0,0.2308
capacity,1,False,4,8,12,True,True,1,1.0,0.0,2,1.1429,0.3499,0.3333
capital,1,False,21,22,43,True,True,2,1.1667,0.3727,3,1.2941,0.6655,0.0233
capitol,1,False,18,19,37,True,True,4,1.2857,0.7954,8,3.8,2.7857,0.027
captain,1,False,5,15,20,True,True,1,1.0,0.0,3,1.6667,0.8165,0.5
capture,1,False,6,95,101,True,True,2,1.2,0.4,2,1.0326,0.1776,0.8812
captured,1,False,3,20,23,True,True,1,1.0,0.0,2,1.1111,0.3143,0.7391
car,1,False,11,52,63,True,True,4,1.5714,1.0498,6,1.8571,1.2454,0.6508
carbon,1,False,7,3,10,True,True,2,1.1667,0.3727,1,1.0,0.0,0.4
card,1,False,4,18,22,True,True,2,1.3333,0.4714,6,1.6364,1.4316,0.6364
cards,1,False,6,17,23,True,True,2,1.2,0.4,4,1.8889,1.0999,0.4783
care,1,False,38,107,145,True,True,4,1.6522,0.9141,6,1.3049,0.7104,0.4759
career,1,False,17,30,47,True,True,4,1.5455,0.9875,5,1.5,1.118,0.2766
careful,1,False,5,8,13,True,True,2,1.25,0.433,1,1.0,0.0,0.2308
carefully,1,False,5,7,12,True,True,1,1.0,0.0,1,1.0,0.0,0.1667
cares,1,False,0,12,12,False,True,0,0.0,0.0,1,1.0,0.0,1.0
